Order_ID;Order_Line_ID;Customer_ID;Date;Product_Category_id;Unit_Price;Quantity;Discount_Amount;Payment_id;Device_Type_id;Session_Duration_Minutes;Pages_Viewed;Is_Returning_Customer;Delivery_Time_Days;Customer_Rating
15362;ORD_004507-4;4507;25.04.2023;1;138,21;3;50,17;4;2;21;7;WAHR;7;3
15363;ORD_004507-5;4507;07.06.2023;6;90,67;5;0;3;2;23;9;WAHR;8;4
15364;ORD_004508-1;4508;23.02.2023;2;683,1;1;0;2;2;14;3;FALSCH;3;5
15365;ORD_004508-2;4508;10.02.2024;4;14,24;3;0;1;1;18;11;WAHR;3;3
15366;ORD_004508-3;4508;04.03.2024;3;546,73;3;259,05;2;3;21;10;WAHR;8;4
15367;ORD_004509-1;4509;25.07.2023;5;39,77;1;0;3;1;16;4;WAHR;2;1
15368;ORD_004509-2;4509;29.08.2023;8;911,28;3;0;4;2;18;10;WAHR;6;5
15369;ORD_004509-3;4509;10.10.2023;7;72,73;2;0;4;1;11;9;WAHR;5;4
15370;ORD_004509-4;4509;31.10.2023;2;234,98;4;181,64;2;3;10;6;WAHR;4;3
15371;ORD_004509-5;4509;14.12.2023;2;334,91;3;157,31;5;2;16;10;WAHR;9;4
15372;ORD_004510-1;4510;23.01.2023;1;17;5;0;4;1;19;11;WAHR;8;4
15373;ORD_004510-2;4510;25.02.2023;7;717,53;1;41,48;2;1;15;8;WAHR;4;4
15374;ORD_004510-3;4510;04.06.2023;2;711,99;2;254,78;4;2;18;11;WAHR;5;5
15375;ORD_004510-4;4510;12.08.2023;7;358,09;3;0;2;2;12;9;WAHR;4;5
15376;ORD_004510-5;4510;08.12.2023;1;76,54;5;0;2;1;19;10;WAHR;2;4
15377;ORD_004510-6;4510;21.01.2024;8;494,03;3;0;1;2;21;7;WAHR;4;5
15378;ORD_004511-1;4511;05.02.2023;6;143,24;5;0;4;3;12;12;WAHR;11;3
15379;ORD_004512-1;4512;18.08.2023;7;198,51;2;0;2;2;11;7;WAHR;6;4
15380;ORD_004512-2;4512;24.10.2023;4;63,76;4;18,96;1;2;18;6;WAHR;7;4
15381;ORD_004512-3;4512;26.11.2023;2;290,22;3;0;2;2;13;9;WAHR;9;4
15382;ORD_004513-1;4513;05.01.2023;2;556,5;1;0;2;2;17;8;WAHR;15;5
15383;ORD_004513-2;4513;02.02.2023;3;888,17;1;121,07;2;1;19;7;WAHR;4;5
15384;ORD_004513-3;4513;04.06.2023;5;72,12;5;0;2;1;17;10;WAHR;9;4
15385;ORD_004513-4;4513;06.06.2023;2;272,7;4;134,29;2;1;14;9;WAHR;7;1
15386;ORD_004513-5;4513;25.06.2023;6;317;4;248,9;2;2;7;7;WAHR;8;5
15387;ORD_004513-6;4513;30.09.2023;5;74,23;5;62,33;2;1;18;8;WAHR;9;5
15388;ORD_004513-7;4513;28.10.2023;1;41,44;3;0;2;1;13;10;WAHR;11;2
15389;ORD_004513-8;4513;24.11.2023;1;81,21;2;0;4;1;16;9;WAHR;4;3
15390;ORD_004513-9;4513;17.02.2024;8;2105,63;5;908,66;4;1;14;8;WAHR;2;5
15391;ORD_004513-10;4513;16.03.2024;4;67,23;1;14,62;1;1;20;11;WAHR;6;5
15392;ORD_004514-1;4514;09.03.2024;1;32,62;4;6,96;1;1;16;10;FALSCH;8;5
15393;ORD_004515-1;4515;24.05.2023;7;341,77;2;0;2;1;11;7;WAHR;4;2
15394;ORD_004515-2;4515;18.07.2023;4;38,57;4;0;2;2;11;15;WAHR;13;5
15395;ORD_004516-1;4516;24.06.2023;7;391,27;5;0;5;2;14;10;FALSCH;3;2
15396;ORD_004517-1;4517;10.01.2023;2;999,11;3;0;1;1;11;12;WAHR;3;5
15397;ORD_004517-2;4517;13.06.2023;5;46,47;3;11,79;5;3;16;10;WAHR;3;4
15398;ORD_004517-3;4517;31.10.2023;2;1302,61;3;806,81;1;1;13;10;WAHR;4;5
15399;ORD_004518-1;4518;09.01.2023;3;972,08;3;0;1;1;15;4;WAHR;4;2
15400;ORD_004518-2;4518;31.03.2023;3;54,82;4;25,7;2;1;15;5;WAHR;4;2
15401;ORD_004518-3;4518;17.04.2023;8;1881,97;4;519,19;3;1;8;6;WAHR;4;3
15402;ORD_004518-4;4518;02.06.2023;4;74,56;2;31,58;3;2;18;6;WAHR;4;5
15403;ORD_004518-5;4518;21.12.2023;8;3449,39;4;0;1;1;10;9;WAHR;5;3
15404;ORD_004518-6;4518;10.02.2024;6;236,55;3;0;2;2;16;10;WAHR;3;4
15405;ORD_004518-7;4518;23.03.2024;3;438,73;4;0;1;2;9;10;WAHR;8;4
15406;ORD_004519-1;4519;23.04.2023;3;450,99;3;170,47;4;2;19;10;WAHR;2;2
15407;ORD_004519-2;4519;30.05.2023;7;365,61;1;0;2;2;17;12;WAHR;7;5
15408;ORD_004519-3;4519;18.06.2023;8;3329,92;2;0;1;2;13;4;WAHR;7;5
15409;ORD_004520-1;4520;27.08.2023;1;115,65;5;126;2;2;15;11;WAHR;10;4
15410;ORD_004520-2;4520;03.02.2024;3;328,8;5;319,27;2;3;14;6;WAHR;9;5
15411;ORD_004521-1;4521;14.03.2023;8;597,57;3;0;4;2;16;11;WAHR;14;3
15412;ORD_004521-2;4521;17.12.2023;2;207,14;4;0;1;1;17;6;WAHR;6;3
15413;ORD_004522-1;4522;16.07.2023;6;137,82;4;0;2;2;20;8;WAHR;4;3
15414;ORD_004522-2;4522;14.08.2023;1;78,32;5;0;4;1;15;12;WAHR;10;5
15415;ORD_004522-3;4522;31.10.2023;3;665,93;4;0;1;1;11;6;WAHR;8;4
15416;ORD_004522-4;4522;25.11.2023;3;642,94;3;0;4;2;15;9;WAHR;3;3
15417;ORD_004523-1;4523;12.09.2023;4;17,75;3;0;1;3;12;10;FALSCH;18;5
15418;ORD_004523-2;4523;28.12.2023;1;49,73;2;0;1;1;9;8;WAHR;3;4
15419;ORD_004523-3;4523;15.01.2024;8;1481,59;4;0;4;2;13;9;WAHR;9;4
15420;ORD_004523-4;4523;11.02.2024;8;4136,66;4;0;4;1;17;13;WAHR;11;5
15421;ORD_004523-5;4523;08.03.2024;2;1568,77;3;0;1;1;14;11;WAHR;5;2
15422;ORD_004524-1;4524;05.04.2023;5;75,76;4;0;1;2;18;6;WAHR;13;2
15423;ORD_004524-2;4524;14.04.2023;3;289,52;2;0;4;1;10;11;WAHR;12;4
15424;ORD_004524-3;4524;15.10.2023;6;224,85;1;0;2;1;16;6;WAHR;8;4
15425;ORD_004524-4;4524;01.11.2023;4;94,7;1;0;1;1;16;5;WAHR;12;4
15426;ORD_004524-5;4524;28.11.2023;5;325,31;4;0;5;2;10;8;WAHR;6;4
15427;ORD_004524-6;4524;11.02.2024;5;53,53;5;37,44;4;1;12;9;WAHR;4;2
15428;ORD_004525-1;4525;16.09.2023;2;890,42;4;228,1;4;3;15;10;WAHR;8;5
15429;ORD_004525-2;4525;02.11.2023;6;120,15;5;93,4;3;2;14;10;WAHR;4;2
15430;ORD_004525-3;4525;12.12.2023;2;867,63;5;0;2;1;19;10;WAHR;7;5
15431;ORD_004526-1;4526;05.06.2023;4;60,65;3;14,37;4;3;18;9;WAHR;8;5
15432;ORD_004527-1;4527;23.10.2023;6;94,79;3;0;2;1;10;6;WAHR;8;5
15433;ORD_004528-1;4528;25.08.2023;4;50,04;5;28,62;2;3;13;13;FALSCH;3;3
15434;ORD_004528-2;4528;31.01.2024;4;44,99;3;10,44;2;1;19;10;WAHR;8;4
15435;ORD_004529-1;4529;03.06.2023;3;407,06;4;302,06;2;2;11;8;WAHR;5;5
15436;ORD_004529-2;4529;13.06.2023;3;105,89;1;8,82;4;2;14;6;WAHR;11;4
15437;ORD_004529-3;4529;28.07.2023;1;77,57;5;0;2;1;17;7;WAHR;3;5
15438;ORD_004529-4;4529;20.10.2023;4;128,28;1;0;2;1;12;5;WAHR;15;4
15439;ORD_004530-1;4530;02.08.2023;1;55,46;1;0;5;1;19;9;FALSCH;6;4
15440;ORD_004530-2;4530;14.11.2023;7;107,42;1;0;2;1;13;5;WAHR;6;5
15441;ORD_004531-1;4531;20.07.2023;3;527,19;1;0;2;2;17;10;WAHR;10;4
15442;ORD_004531-2;4531;11.08.2023;5;125,56;3;0;2;3;17;9;WAHR;3;5
15443;ORD_004531-3;4531;15.12.2023;5;60,54;1;0;3;3;16;5;WAHR;7;2
15444;ORD_004532-1;4532;29.07.2023;2;951,44;3;0;1;1;19;8;WAHR;5;4
15445;ORD_004533-1;4533;09.02.2023;2;220,29;1;24,64;3;1;14;11;WAHR;2;5
15446;ORD_004533-2;4533;05.06.2023;5;40,4;3;18,5;2;2;13;10;WAHR;6;2
15447;ORD_004533-3;4533;20.07.2023;3;554,5;5;0;2;2;17;6;WAHR;2;4
15448;ORD_004533-4;4533;22.12.2023;7;344,73;4;176,3;1;2;16;10;WAHR;5;5
15449;ORD_004533-5;4533;24.12.2023;5;92,11;2;0;2;2;14;8;WAHR;13;5
15450;ORD_004533-6;4533;15.03.2024;2;948,14;4;0;1;2;17;6;WAHR;7;4
15451;ORD_004534-1;4534;30.01.2023;4;151,03;1;0;5;2;17;9;FALSCH;7;5
15452;ORD_004534-2;4534;24.01.2024;2;817,54;1;0;1;2;17;10;WAHR;10;5
15453;ORD_004534-3;4534;08.03.2024;4;38,27;2;0;4;2;14;11;WAHR;7;4
15454;ORD_004535-1;4535;10.02.2023;8;443,22;5;332,03;2;1;14;10;WAHR;3;5
15455;ORD_004535-2;4535;20.06.2023;5;140,83;4;0;2;2;16;10;WAHR;3;4
15456;ORD_004535-3;4535;09.09.2023;1;69,22;1;0;2;2;14;6;WAHR;7;5
15457;ORD_004535-4;4535;18.10.2023;1;66,84;1;0;4;1;12;11;WAHR;5;4
15458;ORD_004535-5;4535;20.12.2023;7;299,09;4;0;2;1;15;12;WAHR;12;5
15459;ORD_004535-6;4535;03.03.2024;3;711,36;3;0;2;1;14;12;WAHR;8;2
15460;ORD_004536-1;4536;04.03.2023;7;170,35;1;0;1;2;17;4;WAHR;5;4
15461;ORD_004536-2;4536;15.07.2023;6;270,55;1;0;2;2;18;5;WAHR;7;4
15462;ORD_004536-3;4536;13.12.2023;7;177,19;2;53,61;3;1;13;11;WAHR;8;2
15463;ORD_004536-4;4536;25.01.2024;8;1594,66;3;258,44;2;1;12;9;WAHR;1;4
15464;ORD_004536-5;4536;26.01.2024;3;626,5;2;0;1;3;10;6;WAHR;5;5
15465;ORD_004537-1;4537;13.02.2023;5;90,35;5;84,24;1;1;13;5;FALSCH;4;4
15466;ORD_004537-2;4537;17.02.2023;8;964,96;1;0;2;1;10;7;WAHR;5;2
15467;ORD_004537-3;4537;17.03.2023;2;226,99;4;0;4;1;12;7;WAHR;5;4
15468;ORD_004537-4;4537;31.03.2023;5;48,27;4;0;2;1;14;10;WAHR;20;3
15469;ORD_004537-5;4537;01.04.2023;2;260,62;5;0;1;1;11;7;WAHR;4;4
15470;ORD_004537-6;4537;14.07.2023;4;107,78;5;56,25;3;1;17;11;WAHR;3;3
15471;ORD_004537-7;4537;24.07.2023;3;592,83;1;0;3;1;13;7;WAHR;6;2
15472;ORD_004537-8;4537;11.08.2023;5;153,96;3;88,33;4;1;16;9;WAHR;3;4
15473;ORD_004537-9;4537;20.08.2023;7;111,97;1;0;1;2;12;9;WAHR;6;3
15474;ORD_004537-10;4537;01.12.2023;4;19,48;2;5,32;2;1;14;8;WAHR;4;4
15475;ORD_004538-1;4538;17.12.2023;7;188,85;2;50,35;2;2;11;10;WAHR;20;5
15476;ORD_004539-1;4539;24.11.2023;1;47,59;3;0;2;2;13;10;WAHR;7;4
15477;ORD_004540-1;4540;14.03.2023;4;88,19;4;0;2;3;12;6;FALSCH;10;3
15478;ORD_004540-2;4540;27.04.2023;5;432,52;5;0;2;2;13;8;WAHR;4;5
15479;ORD_004541-1;4541;23.09.2023;2;716,36;2;123,73;1;2;12;6;WAHR;6;2
15480;ORD_004542-1;4542;01.02.2023;8;2386,32;3;423,09;5;2;15;11;WAHR;3;1
15481;ORD_004542-2;4542;03.02.2024;3;185,11;4;0;1;1;13;8;WAHR;5;5
15482;ORD_004543-1;4543;15.03.2023;6;216,17;2;60,36;2;1;16;11;FALSCH;5;5
15483;ORD_004543-2;4543;02.06.2023;5;249,26;3;0;1;1;13;6;WAHR;6;4
15484;ORD_004543-3;4543;17.09.2023;4;86,74;5;90,06;3;2;13;9;WAHR;7;2
15485;ORD_004543-4;4543;12.11.2023;7;540,37;1;49,32;2;3;13;10;WAHR;9;3
15486;ORD_004543-5;4543;13.11.2023;3;631,78;3;0;4;2;11;5;WAHR;4;5
15487;ORD_004544-1;4544;20.03.2023;7;415,66;5;0;4;2;14;10;WAHR;2;2
15488;ORD_004544-2;4544;02.05.2023;2;209,85;4;0;3;1;11;8;WAHR;5;4
15489;ORD_004544-3;4544;08.06.2023;1;35,36;1;0;4;1;16;8;WAHR;4;4
15490;ORD_004544-4;4544;02.08.2023;2;494,37;4;143,45;5;1;15;8;WAHR;6;4
15491;ORD_004545-1;4545;13.03.2023;2;966,94;3;619,65;2;1;14;8;WAHR;13;5
15492;ORD_004545-2;4545;25.06.2023;7;228,48;3;0;4;1;12;10;WAHR;7;4
15493;ORD_004545-3;4545;12.07.2023;8;1930,47;5;0;1;2;17;9;WAHR;4;3
15494;ORD_004545-4;4545;16.10.2023;3;185,39;5;149,75;4;1;21;10;WAHR;11;5
15495;ORD_004545-5;4545;02.11.2023;6;84,46;4;0;2;2;22;12;WAHR;1;3
15496;ORD_004545-6;4545;20.11.2023;5;96,43;4;25,34;1;1;11;9;WAHR;4;4
15497;ORD_004545-7;4545;26.02.2024;3;455,39;2;193,33;3;1;17;8;WAHR;5;5
15498;ORD_004546-1;4546;22.05.2023;5;187,12;4;0;3;3;13;7;FALSCH;10;5
15499;ORD_004546-2;4546;04.07.2023;5;246,49;2;0;2;1;11;8;WAHR;12;3
15500;ORD_004546-3;4546;27.11.2023;8;847,71;2;0;2;2;19;7;WAHR;5;2
15501;ORD_004546-4;4546;11.12.2023;5;53,73;3;0;1;2;14;7;WAHR;5;4
15502;ORD_004546-5;4546;04.01.2024;5;141,59;5;0;2;1;19;7;WAHR;9;4
15503;ORD_004547-1;4547;07.02.2023;5;42,97;4;0;2;1;12;7;FALSCH;10;5
15504;ORD_004547-2;4547;27.03.2023;7;243,24;3;87,7;3;2;13;10;WAHR;4;3
15505;ORD_004548-1;4548;19.02.2023;2;1289,21;4;0;2;2;17;7;FALSCH;2;4
15506;ORD_004548-2;4548;24.08.2023;2;570;2;116,65;3;2;13;8;WAHR;6;4
15507;ORD_004549-1;4549;04.01.2023;3;1288,08;4;0;4;1;18;9;WAHR;10;4
15508;ORD_004549-2;4549;24.05.2023;8;1403,72;2;520,9;3;2;14;10;WAHR;5;5
15509;ORD_004549-3;4549;17.12.2023;5;93,43;4;0;3;2;15;8;WAHR;7;3
15510;ORD_004549-4;4549;05.02.2024;6;38,16;2;12,1;3;1;18;10;WAHR;5;5
15511;ORD_004549-5;4549;17.03.2024;5;64,43;1;0;4;1;19;8;WAHR;9;2
15512;ORD_004550-1;4550;02.11.2023;3;266,26;4;155,67;2;1;13;9;WAHR;5;5
15513;ORD_004550-2;4550;13.02.2024;6;60,7;2;26,3;1;1;15;5;WAHR;2;4
15514;ORD_004551-1;4551;02.01.2023;5;169,57;2;71,9;2;1;9;6;WAHR;10;4
15515;ORD_004551-2;4551;31.01.2023;2;521,27;5;558,97;2;1;14;12;WAHR;6;5
15516;ORD_004551-3;4551;25.06.2023;4;48,39;4;0;2;1;18;14;WAHR;7;3
15517;ORD_004552-1;4552;25.02.2023;3;451,72;3;113,68;4;1;15;12;WAHR;5;5
15518;ORD_004552-2;4552;08.05.2023;4;55,68;1;6,22;2;1;10;7;WAHR;12;5
15519;ORD_004553-1;4553;16.12.2023;1;47,73;4;0;1;2;14;9;FALSCH;4;3
15520;ORD_004553-2;4553;17.01.2024;6;105,79;1;0;2;2;13;5;WAHR;9;5
15521;ORD_004554-1;4554;12.03.2023;5;113,04;5;103,05;2;2;23;7;FALSCH;8;3
15522;ORD_004554-2;4554;28.10.2023;6;273,23;4;0;2;1;20;9;WAHR;9;5
15523;ORD_004554-3;4554;24.12.2023;4;31,64;5;0;2;1;13;10;WAHR;3;2
15524;ORD_004554-4;4554;26.01.2024;2;843,28;1;155,86;3;1;12;10;WAHR;8;3
15525;ORD_004555-1;4555;29.07.2023;3;222,67;4;0;2;2;17;8;WAHR;4;3
15526;ORD_004555-2;4555;10.09.2023;3;236,47;2;0;3;2;21;11;WAHR;2;4
15527;ORD_004556-1;4556;09.02.2023;4;83,84;3;0;2;2;18;9;WAHR;10;4
15528;ORD_004556-2;4556;09.03.2024;5;81,68;5;0;2;2;13;7;WAHR;14;4
15529;ORD_004557-1;4557;24.08.2023;3;1166,41;1;174,9;1;1;13;6;FALSCH;5;4
15530;ORD_004558-1;4558;24.01.2023;7;58,82;1;6,58;3;1;18;9;FALSCH;4;2
15531;ORD_004558-2;4558;01.02.2023;6;373,87;3;0;2;1;17;11;WAHR;20;5
15532;ORD_004558-3;4558;24.07.2023;3;509,03;2;0;2;1;11;8;WAHR;12;4
15533;ORD_004558-4;4558;14.08.2023;4;29,52;5;12,75;3;3;12;7;WAHR;9;4
15534;ORD_004558-5;4558;06.12.2023;4;190,38;2;48,35;2;2;11;10;WAHR;5;5
15535;ORD_004558-6;4558;18.03.2024;5;65,68;5;67,94;4;2;17;5;WAHR;6;1
15536;ORD_004559-1;4559;17.04.2023;6;47,76;4;12,88;2;1;12;9;FALSCH;6;5
15537;ORD_004559-2;4559;23.09.2023;5;180,33;2;74,08;2;1;17;11;WAHR;2;4
15538;ORD_004559-3;4559;18.11.2023;1;16,6;2;0;3;1;15;13;WAHR;4;4
15539;ORD_004559-4;4559;06.12.2023;2;525,19;4;416,62;1;1;8;10;WAHR;5;5
15540;ORD_004560-1;4560;18.03.2024;8;1396,01;5;0;5;2;16;15;WAHR;3;5
15541;ORD_004561-1;4561;08.03.2023;4;32,01;2;0;4;1;17;5;FALSCH;12;5
15542;ORD_004562-1;4562;04.08.2023;4;15,48;1;0;4;1;17;8;FALSCH;5;5
15543;ORD_004562-2;4562;16.11.2023;7;155,62;1;0;1;1;16;7;WAHR;10;2
15544;ORD_004562-3;4562;20.01.2024;5;149,52;1;0;1;2;12;13;WAHR;11;4
15545;ORD_004562-4;4562;12.02.2024;1;62,31;3;0;1;1;14;12;WAHR;2;4
15546;ORD_004562-5;4562;15.03.2024;4;72,09;1;0;1;3;18;6;WAHR;5;4
15547;ORD_004563-1;4563;09.02.2023;4;182,17;4;0;4;2;16;7;WAHR;8;4
15548;ORD_004563-2;4563;09.07.2023;7;152,7;4;0;2;1;16;10;WAHR;6;4
15549;ORD_004563-3;4563;06.11.2023;8;2745,11;5;0;3;2;8;10;WAHR;2;4
15550;ORD_004563-4;4563;09.11.2023;5;97,74;2;41,24;1;1;20;12;WAHR;4;2
15551;ORD_004564-1;4564;30.01.2023;1;45,97;1;0;1;2;8;8;FALSCH;7;2
15552;ORD_004564-2;4564;03.11.2023;2;843,07;3;330,37;3;2;13;13;WAHR;10;4
15553;ORD_004564-3;4564;25.12.2023;8;1211,15;5;0;4;1;8;11;WAHR;8;5
15554;ORD_004565-1;4565;31.07.2023;2;381,88;4;0;2;1;12;2;WAHR;9;5
15555;ORD_004565-2;4565;11.11.2023;3;890,02;2;0;2;3;15;5;WAHR;10;4
15556;ORD_004565-3;4565;04.12.2023;1;125,13;1;17,88;4;1;14;12;WAHR;9;5
15557;ORD_004566-1;4566;18.02.2024;2;269,62;2;82,47;2;1;11;11;WAHR;5;4
15558;ORD_004567-1;4567;05.06.2023;2;305,92;2;0;4;2;14;12;WAHR;14;4
15559;ORD_004567-2;4567;21.07.2023;3;230,59;1;0;4;1;16;10;WAHR;10;2
15560;ORD_004567-3;4567;31.08.2023;7;142,46;3;0;1;1;12;14;WAHR;8;5
15561;ORD_004567-4;4567;06.12.2023;1;26,74;1;0;1;1;17;11;WAHR;3;5
15562;ORD_004567-5;4567;19.12.2023;2;1237,49;4;0;4;2;16;12;WAHR;6;5
15563;ORD_004568-1;4568;10.10.2023;5;178,51;4;145,63;1;2;19;6;WAHR;8;5
15564;ORD_004568-2;4568;16.11.2023;4;103,24;4;0;3;1;16;5;WAHR;2;5
15565;ORD_004568-3;4568;01.12.2023;2;441,65;4;0;1;2;19;8;WAHR;3;4
15566;ORD_004569-1;4569;24.01.2023;2;676,99;2;0;1;2;17;5;FALSCH;8;2
15567;ORD_004569-2;4569;02.05.2023;3;87,87;5;72,77;4;1;18;10;WAHR;4;5
15568;ORD_004569-3;4569;11.06.2023;1;38,43;3;0;2;2;13;8;WAHR;9;5
15569;ORD_004569-4;4569;29.06.2023;7;289,85;1;0;4;2;15;7;WAHR;4;4
15570;ORD_004569-5;4569;24.10.2023;8;1912,52;3;0;2;2;15;11;WAHR;6;4
15571;ORD_004569-6;4569;29.10.2023;2;880,32;2;0;4;1;23;7;WAHR;5;4
15572;ORD_004569-7;4569;26.11.2023;6;206,75;3;106,31;2;2;17;10;WAHR;7;5
15573;ORD_004569-8;4569;09.01.2024;1;27,68;1;0;4;1;16;6;WAHR;4;5
15574;ORD_004569-9;4569;22.01.2024;7;761,66;3;0;2;3;17;6;WAHR;6;4
15575;ORD_004569-10;4569;07.02.2024;5;353,22;1;0;4;3;12;10;WAHR;3;4
15576;ORD_004570-1;4570;05.01.2023;8;3067,47;3;0;4;3;14;13;WAHR;2;4
15577;ORD_004570-2;4570;06.03.2023;4;38,4;4;0;4;2;16;4;WAHR;7;3
15578;ORD_004571-1;4571;28.07.2023;8;1478,29;1;0;2;2;16;7;FALSCH;9;5
15579;ORD_004571-2;4571;15.09.2023;6;89,29;3;56,64;2;1;20;9;WAHR;6;5
15580;ORD_004571-3;4571;24.02.2024;7;183,49;4;0;3;1;15;9;WAHR;9;4
15581;ORD_004572-1;4572;02.10.2023;8;889,86;3;480,95;2;2;18;7;FALSCH;9;5
15582;ORD_004572-2;4572;15.11.2023;3;202,94;5;154,45;1;1;16;11;WAHR;9;5
15583;ORD_004572-3;4572;23.11.2023;3;267,34;3;0;2;2;9;10;WAHR;10;2
15584;ORD_004573-1;4573;16.10.2023;7;36,68;4;0;5;2;14;7;FALSCH;4;4
15585;ORD_004574-1;4574;27.03.2023;8;3266,6;2;0;1;1;17;9;WAHR;7;3
15586;ORD_004574-2;4574;09.09.2023;7;29,66;3;0;1;1;19;9;WAHR;3;4
15587;ORD_004575-1;4575;14.01.2023;1;85,43;5;74,86;2;3;16;7;WAHR;7;4
15588;ORD_004575-2;4575;27.01.2023;1;41,17;2;16;2;3;17;13;WAHR;7;4
15589;ORD_004575-3;4575;29.01.2023;6;265,32;4;0;2;3;17;9;WAHR;5;2
15590;ORD_004575-4;4575;20.08.2023;7;106,32;4;0;2;1;12;10;WAHR;5;1
15591;ORD_004575-5;4575;06.09.2023;1;39,74;5;0;2;1;14;9;WAHR;7;5
15592;ORD_004575-6;4575;25.09.2023;1;35,81;4;0;5;1;16;5;WAHR;5;5
15593;ORD_004575-7;4575;28.09.2023;6;207,25;2;0;2;1;19;11;WAHR;10;5
15594;ORD_004576-1;4576;02.04.2023;5;70,19;3;0;2;1;11;8;WAHR;5;3
15595;ORD_004576-2;4576;19.07.2023;6;102,37;1;0;4;1;11;12;WAHR;8;4
15596;ORD_004577-1;4577;19.04.2023;3;647,78;3;320,36;4;1;16;10;FALSCH;17;4
15597;ORD_004577-2;4577;29.06.2023;4;86,46;2;19,72;2;1;10;12;WAHR;8;1
15598;ORD_004578-1;4578;18.03.2023;6;125,57;3;0;2;1;16;10;FALSCH;16;4
15599;ORD_004579-1;4579;07.06.2023;4;25,59;4;0;2;2;15;10;FALSCH;7;2
15600;ORD_004579-2;4579;11.03.2024;3;256,68;1;0;2;2;12;6;WAHR;16;4
15601;ORD_004580-1;4580;04.06.2023;3;287,43;4;0;2;2;14;12;WAHR;4;5
15602;ORD_004580-2;4580;10.11.2023;2;2020,33;4;0;4;1;17;11;WAHR;5;5
15603;ORD_004580-3;4580;01.12.2023;5;164,33;2;0;2;3;16;7;WAHR;10;4
15604;ORD_004581-1;4581;24.02.2023;5;336,36;3;209,03;4;1;15;10;WAHR;6;5
15605;ORD_004581-2;4581;07.06.2023;6;187,21;2;0;1;2;14;10;WAHR;7;5
15606;ORD_004582-1;4582;31.03.2023;8;1678,96;5;0;3;1;15;7;FALSCH;6;4
15607;ORD_004582-2;4582;13.07.2023;7;197;1;35,26;2;2;11;10;WAHR;7;4
15608;ORD_004583-1;4583;26.01.2023;6;176,47;5;75,39;1;2;10;10;WAHR;7;4
15609;ORD_004583-2;4583;15.12.2023;8;538,83;5;275,3;3;1;16;11;WAHR;3;4
15610;ORD_004584-1;4584;21.05.2023;5;72,9;2;0;1;1;8;9;WAHR;7;1
15611;ORD_004584-2;4584;16.09.2023;4;46,35;1;0;2;2;19;7;WAHR;6;2
15612;ORD_004585-1;4585;23.06.2023;1;24,74;4;0;1;3;13;7;WAHR;3;5
15613;ORD_004585-2;4585;08.02.2024;8;2225,62;1;0;2;2;18;11;WAHR;7;1
15614;ORD_004586-1;4586;25.02.2023;7;276,08;4;0;1;2;15;9;FALSCH;6;5
15615;ORD_004586-2;4586;05.04.2023;7;479,92;2;0;5;2;14;9;WAHR;6;5
15616;ORD_004586-3;4586;16.05.2023;4;61,03;2;0;2;1;13;13;WAHR;4;3
15617;ORD_004586-4;4586;17.06.2023;4;33,44;3;0;2;1;16;5;WAHR;11;5
15618;ORD_004586-5;4586;07.11.2023;1;196,35;5;0;2;1;14;7;WAHR;9;5
15619;ORD_004586-6;4586;13.11.2023;8;2054,17;3;469,82;1;2;13;10;WAHR;6;2
15620;ORD_004586-7;4586;30.11.2023;4;54,88;1;0;1;3;9;7;WAHR;11;3
15621;ORD_004587-1;4587;24.01.2023;1;15,77;1;2,94;4;2;18;11;FALSCH;7;4
15622;ORD_004587-2;4587;28.03.2023;4;175,9;2;38,19;3;1;15;6;WAHR;12;5
15623;ORD_004587-3;4587;31.03.2023;5;101,56;3;0;2;2;13;10;WAHR;3;4
15624;ORD_004587-4;4587;09.04.2023;5;54,69;5;0;4;1;15;7;WAHR;7;4
15625;ORD_004587-5;4587;30.07.2023;3;366,54;4;314,12;3;1;13;8;WAHR;5;4
15626;ORD_004587-6;4587;09.12.2023;1;23,29;1;3,7;4;1;20;6;WAHR;7;3
15627;ORD_004588-1;4588;11.01.2023;3;383,81;4;265,28;4;2;13;8;WAHR;12;3
15628;ORD_004588-2;4588;18.03.2023;5;95,57;1;0;1;2;15;11;WAHR;2;4
15629;ORD_004588-3;4588;17.04.2023;3;639,76;4;0;4;1;14;13;WAHR;3;4
15630;ORD_004588-4;4588;12.10.2023;6;509,71;1;0;4;2;10;8;WAHR;9;4
15631;ORD_004589-1;4589;24.01.2023;1;42,17;3;0;2;1;15;11;WAHR;6;4
15632;ORD_004589-2;4589;13.05.2023;8;2414,39;2;0;4;1;15;8;WAHR;5;4
15633;ORD_004590-1;4590;18.03.2023;3;208,26;4;0;1;2;17;7;FALSCH;8;5
15634;ORD_004590-2;4590;16.10.2023;6;65,28;3;0;2;2;10;10;WAHR;11;5
15635;ORD_004591-1;4591;26.03.2023;7;540,99;2;0;2;1;16;10;WAHR;7;5
15636;ORD_004591-2;4591;03.04.2023;6;140,56;4;42,63;1;2;16;7;WAHR;10;5
15637;ORD_004591-3;4591;30.06.2023;8;903,71;3;295,69;4;1;9;10;WAHR;4;4
15638;ORD_004591-4;4591;04.08.2023;4;30,3;2;8,84;2;1;12;10;WAHR;2;4
15639;ORD_004591-5;4591;22.10.2023;6;208,95;1;0;2;1;16;11;WAHR;10;5
