Order_ID,Date,Age,Gender,City_Name,Product_Category_Name,Payment_Method,Device_Type,Unit_Price,Quantity,Discount_Amount,Total_Amount,Session_Duration_Minutes,Pages_Viewed,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating
2211,2023-12-03,30,Male,Eskisehir,Electronics,"Debit Card",Mobile,1211.33,4,0.00,4845.32,14,7,1,3,4
2216,2023-10-31,18,Male,Kayseri,Electronics,"Debit Card",Mobile,375.94,2,145.63,606.25,13,10,1,3,5
2221,2023-05-29,25,Female,Ankara,Books,"Debit Card",Mobile,28.53,4,6.28,107.84,16,9,1,5,2
2223,2023-12-10,25,Female,Ankara,"Home & Garden","Debit Card",Mobile,112.17,4,54.38,394.30,18,15,1,1,5
2253,2023-11-03,28,Male,Istanbul,Electronics,"Debit Card",Mobile,1569.57,4,0.00,6278.28,17,10,1,6,5
2261,2023-03-18,43,Female,Bursa,Food,"Debit Card",Mobile,30.70,1,0.00,30.70,14,7,1,9,4
2274,2024-03-15,32,Female,Konya,Books,"Debit Card",Mobile,78.57,2,0.00,157.14,15,6,1,2,2
2279,2024-02-02,40,Female,Istanbul,"Home & Garden","Debit Card",Mobile,265.22,5,0.00,1326.10,15,7,1,6,4
2283,2023-10-29,30,Male,Adana,Books,"Debit Card",Mobile,21.60,3,6.23,58.57,12,10,1,3,4
2290,2023-11-16,48,Other,Bursa,Sports,"Debit Card",Mobile,575.09,2,0.00,1150.18,20,11,1,7,5
2291,2023-12-12,48,Other,Bursa,Food,"Debit Card",Mobile,29.30,2,0.00,58.60,17,9,1,8,2
2292,2024-03-02,48,Other,Bursa,Electronics,"Debit Card",Mobile,1575.15,4,960.02,5340.58,7,12,1,6,4
2293,2024-03-02,22,Male,Izmir,Books,"Debit Card",Mobile,75.62,4,21.46,281.02,19,7,0,3,5
2295,2023-05-24,42,Male,Ankara,Fashion,"Debit Card",Mobile,177.87,3,112.68,420.93,15,8,1,10,5
2302,2023-06-11,31,Male,Ankara,Beauty,"Debit Card",Mobile,99.63,4,0.00,398.52,14,9,1,6,3
2304,2024-02-05,31,Male,Ankara,Fashion,"Debit Card",Mobile,361.72,1,0.00,361.72,16,9,1,6,5
2313,2023-11-30,46,Male,Konya,Beauty,"Debit Card",Mobile,131.40,5,0.00,657.00,20,11,1,4,5
2319,2024-02-28,28,Male,Istanbul,Food,"Debit Card",Mobile,46.78,2,10.85,82.71,14,9,1,4,3
2327,2024-02-08,26,Female,Bursa,Electronics,"Debit Card",Mobile,862.75,1,0.00,862.75,9,11,1,3,4
2331,2023-02-26,18,Female,Istanbul,Food,"Debit Card",Mobile,34.30,5,0.00,171.50,7,9,1,8,4
2342,2023-09-16,42,Male,Ankara,Electronics,"Debit Card",Mobile,2004.32,2,0.00,4008.64,18,11,1,7,5
2345,2024-01-16,19,Female,Gaziantep,Food,"Debit Card",Mobile,31.65,5,0.00,158.25,13,7,1,2,3
2349,2024-02-23,56,Male,Izmir,Beauty,"Debit Card",Mobile,115.81,4,61.74,401.50,13,10,1,8,3
2357,2023-04-30,37,Female,Ankara,Toys,"Debit Card",Mobile,32.97,5,0.00,164.85,18,12,1,7,5
2358,2023-10-10,37,Female,Ankara,Beauty,"Debit Card",Mobile,77.87,1,0.00,77.87,15,13,1,5,4
2362,2024-02-26,33,Male,Eskisehir,"Home & Garden","Debit Card",Mobile,135.76,2,0.00,271.52,17,11,1,4,5
2366,2023-08-01,34,Female,Ankara,Toys,"Debit Card",Mobile,72.90,1,0.00,72.90,18,10,1,3,3
2373,2024-01-27,48,Female,Ankara,Electronics,"Debit Card",Mobile,3148.20,1,627.95,2520.25,15,12,1,10,4
2380,2024-02-16,36,Female,Antalya,Toys,"Debit Card",Mobile,123.07,4,0.00,492.28,17,7,1,2,4
2392,2023-09-20,34,Male,Izmir,Electronics,"Debit Card",Mobile,4557.54,4,2116.89,16113.27,15,8,1,6,2
2405,2023-07-16,43,Female,Bursa,Beauty,"Debit Card",Mobile,62.78,1,0.00,62.78,13,10,1,23,5
2421,2023-12-09,25,Female,Izmir,Food,"Debit Card",Mobile,102.23,5,25.93,485.22,13,5,1,2,5
2423,2023-03-15,37,Male,Ankara,Sports,"Debit Card",Mobile,329.44,1,0.00,329.44,19,9,1,10,4
2435,2023-04-02,38,Female,Istanbul,Sports,"Debit Card",Mobile,1008.55,2,249.18,1767.92,17,9,0,15,4
2436,2023-05-07,38,Female,Istanbul,Electronics,"Debit Card",Mobile,1048.80,2,263.88,1833.72,13,8,1,4,5
2443,2023-06-04,47,Male,Konya,Electronics,"Debit Card",Mobile,1709.98,3,323.58,4806.36,14,9,1,8,5
2447,2023-01-01,18,Female,Istanbul,Food,"Debit Card",Mobile,26.65,3,0.00,79.95,9,11,1,7,5
2448,2023-04-21,18,Female,Istanbul,Food,"Debit Card",Mobile,18.80,3,0.00,56.40,12,7,1,9,4
2456,2023-09-15,19,Female,Bursa,Food,"Debit Card",Mobile,57.30,4,12.36,216.84,9,9,1,7,4
2479,2023-11-23,25,Female,Istanbul,Fashion,"Debit Card",Mobile,91.79,4,29.30,337.86,15,10,1,4,5
2489,2023-05-13,18,Female,Bursa,"Home & Garden","Debit Card",Mobile,435.15,3,100.10,1205.35,17,11,0,7,5
2498,2023-05-17,23,Male,Ankara,Toys,"Debit Card",Mobile,86.41,1,0.00,86.41,14,6,1,6,4
2506,2023-09-18,66,Female,Istanbul,"Home & Garden","Debit Card",Mobile,1188.85,2,224.78,2152.92,16,7,1,9,4
2523,2024-02-09,43,Female,Istanbul,"Home & Garden","Debit Card",Mobile,257.14,3,80.64,690.78,12,13,1,7,1
2535,2023-07-29,33,Female,Antalya,Sports,"Debit Card",Mobile,1507.03,5,1027.29,6507.86,17,5,0,9,3
2558,2023-07-19,27,Male,Ankara,Books,"Debit Card",Mobile,27.25,4,0.00,109.00,20,10,1,9,3
2560,2023-09-22,27,Male,Ankara,Sports,"Debit Card",Mobile,229.37,1,0.00,229.37,14,11,1,3,4
2561,2024-01-25,27,Male,Ankara,Toys,"Debit Card",Mobile,213.14,3,0.00,639.42,15,9,1,7,5
2562,2023-05-11,56,Male,Gaziantep,Books,"Debit Card",Mobile,60.94,2,0.00,121.88,13,7,0,4,3
2565,2023-03-13,43,Male,Adana,Toys,"Debit Card",Mobile,71.52,2,12.38,130.66,14,14,1,5,3
2591,2023-06-28,34,Female,Eskisehir,Food,"Debit Card",Mobile,76.57,2,24.29,128.85,14,10,1,3,5
2614,2023-05-18,39,Female,Gaziantep,"Home & Garden","Debit Card",Mobile,456.09,2,0.00,912.18,14,6,1,4,2
2620,2023-09-27,39,Female,Gaziantep,Sports,"Debit Card",Mobile,557.94,3,0.00,1673.82,15,12,1,2,4
2621,2023-01-15,42,Female,Adana,Food,"Debit Card",Mobile,118.89,5,0.00,594.45,14,9,1,5,4
2636,2023-05-25,47,Male,Izmir,Beauty,"Debit Card",Mobile,53.57,5,0.00,267.85,13,7,1,3,1
2639,2023-11-13,45,Female,Bursa,Food,"Debit Card",Mobile,98.13,1,6.00,92.13,14,5,1,2,5
2641,2023-08-08,40,Female,Eskisehir,Electronics,"Debit Card",Mobile,619.46,3,0.00,1858.38,11,9,1,7,5
2642,2023-01-05,34,Male,Ankara,Sports,"Debit Card",Mobile,563.69,1,37.87,525.82,13,14,1,2,5
2649,2023-08-23,18,Female,Kayseri,Fashion,"Debit Card",Mobile,570.17,4,0.00,2280.68,17,8,1,8,5
2654,2023-01-22,40,Male,Ankara,Toys,"Debit Card",Mobile,218.05,4,0.00,872.20,13,8,0,4,4
2660,2023-07-21,40,Male,Ankara,Food,"Debit Card",Mobile,73.47,3,0.00,220.41,14,10,1,9,5
2664,2023-04-13,37,Male,Eskisehir,Sports,"Debit Card",Mobile,422.65,4,0.00,1690.60,17,8,1,7,3
2668,2023-02-19,38,Male,Antalya,Books,"Debit Card",Mobile,34.21,4,0.00,136.84,16,10,1,3,1
2677,2023-11-23,22,Male,Bursa,Books,"Debit Card",Mobile,68.54,1,5.58,62.96,17,8,1,3,4
2680,2023-04-22,34,Female,Ankara,Toys,"Debit Card",Mobile,137.22,5,40.66,645.44,12,10,0,6,5
2681,2023-06-12,34,Female,Ankara,"Home & Garden","Debit Card",Mobile,436.61,4,265.23,1481.21,14,9,1,5,4
2686,2023-05-30,43,Male,Istanbul,Beauty,"Debit Card",Mobile,139.02,5,0.00,695.10,18,9,1,1,5
2687,2023-09-27,43,Male,Istanbul,Toys,"Debit Card",Mobile,229.49,2,0.00,458.98,14,11,1,6,4
2691,2023-08-28,35,Female,Istanbul,"Home & Garden","Debit Card",Mobile,1474.91,5,372.47,7002.08,13,10,0,9,5
2709,2023-03-31,31,Male,Eskisehir,"Home & Garden","Debit Card",Mobile,599.76,2,155.30,1044.22,10,7,1,8,5
2717,2023-10-29,37,Female,Antalya,"Home & Garden","Debit Card",Mobile,629.73,2,0.00,1259.46,12,9,1,9,5
2718,2024-02-07,37,Female,Antalya,"Home & Garden","Debit Card",Mobile,809.75,3,385.73,2043.52,13,9,1,9,4
2720,2023-05-29,29,Male,Istanbul,Fashion,"Debit Card",Mobile,115.11,3,0.00,345.33,22,9,1,5,5
2721,2023-11-06,29,Male,Istanbul,Electronics,"Debit Card",Mobile,2377.99,1,0.00,2377.99,15,7,1,4,4
2738,2023-08-31,32,Female,Istanbul,Food,"Debit Card",Mobile,154.48,1,0.00,154.48,11,10,1,4,3
2741,2023-03-13,52,Male,Istanbul,Fashion,"Debit Card",Mobile,96.73,3,56.18,234.01,14,7,0,8,4
2742,2024-01-13,52,Male,Istanbul,Fashion,"Debit Card",Mobile,646.94,1,0.00,646.94,14,7,1,4,4
2743,2024-02-27,52,Male,Istanbul,Fashion,"Debit Card",Mobile,339.74,5,205.99,1492.71,20,5,1,6,3
2747,2023-11-04,37,Female,Ankara,Sports,"Debit Card",Mobile,116.97,5,0.00,584.85,13,10,1,3,5
2752,2023-05-08,47,Female,Izmir,Books,"Debit Card",Mobile,18.72,4,0.00,74.88,12,8,1,3,4
2759,2023-11-18,18,Male,Izmir,Toys,"Debit Card",Mobile,127.11,2,53.27,200.95,14,11,1,9,4
2772,2023-09-22,47,Female,Ankara,"Home & Garden","Debit Card",Mobile,284.67,1,29.42,255.25,15,15,1,12,5
2774,2023-01-16,28,Female,Istanbul,Fashion,"Debit Card",Mobile,258.42,1,27.92,230.50,14,11,1,8,4
2791,2023-03-27,30,Female,Istanbul,Beauty,"Debit Card",Mobile,55.47,3,11.51,154.90,14,8,1,4,2
2804,2023-07-26,52,Male,Antalya,Beauty,"Debit Card",Mobile,146.70,2,0.00,293.40,16,9,1,11,3
2807,2024-01-14,53,Female,Bursa,Sports,"Debit Card",Mobile,160.69,5,0.00,803.45,15,6,1,6,5
2808,2023-03-31,28,Female,Istanbul,Sports,"Debit Card",Mobile,1299.39,3,394.70,3503.47,16,9,0,7,5
2811,2023-06-14,29,Female,Ankara,Books,"Debit Card",Mobile,88.61,1,0.00,88.61,12,9,0,4,2
2819,2023-08-16,23,Male,Adana,Beauty,"Debit Card",Mobile,142.29,5,74.95,636.50,17,9,1,8,3
2824,2023-10-04,25,Male,Ankara,"Home & Garden","Debit Card",Mobile,693.41,5,0.00,3467.05,14,10,1,4,4
2833,2024-01-23,53,Male,Istanbul,Electronics,"Debit Card",Mobile,1857.88,4,0.00,7431.52,15,9,1,11,3
2836,2023-07-31,23,Female,Eskisehir,Electronics,"Debit Card",Mobile,1215.51,3,397.75,3248.78,18,10,1,10,5
2851,2023-10-17,39,Female,Istanbul,Sports,"Debit Card",Mobile,547.36,2,0.00,1094.72,14,7,1,8,5
2858,2024-02-18,39,Female,Istanbul,Fashion,"Debit Card",Mobile,209.55,3,94.98,533.67,13,10,1,9,3
2862,2023-04-01,40,Male,Konya,Food,"Debit Card",Mobile,23.43,4,0.00,93.72,14,8,0,12,4
2863,2023-08-23,38,Female,Bursa,Sports,"Debit Card",Mobile,270.42,4,0.00,1081.68,14,8,0,4,5
2865,2023-09-09,38,Female,Bursa,Fashion,"Debit Card",Mobile,199.36,1,10.94,188.42,14,4,1,8,2
2876,2023-08-11,27,Female,Adana,Fashion,"Debit Card",Mobile,526.32,2,130.54,922.10,13,11,1,6,4
2882,2023-02-05,27,Female,Izmir,Books,"Debit Card",Mobile,137.78,4,114.85,436.27,16,9,1,4,4
2891,2023-03-14,52,Female,Bursa,Food,"Debit Card",Mobile,84.95,2,19.83,150.07,19,9,1,5,4
2893,2023-07-11,52,Female,Bursa,Fashion,"Debit Card",Mobile,457.20,5,0.00,2286.00,21,8,1,5,3
2900,2024-03-01,25,Female,Kayseri,Electronics,"Debit Card",Mobile,492.50,4,0.00,1970.00,14,11,1,1,4
2901,2023-04-20,40,Male,Bursa,Sports,"Debit Card",Mobile,482.72,5,400.88,2012.72,16,10,1,3,5
2921,2024-02-18,56,Female,Antalya,"Home & Garden","Debit Card",Mobile,741.59,2,0.00,1483.18,17,10,1,5,4
2941,2023-07-05,39,Male,Adana,Electronics,"Debit Card",Mobile,279.17,1,0.00,279.17,15,13,1,7,5
2947,2023-07-11,42,Female,Istanbul,Sports,"Debit Card",Mobile,454.89,4,0.00,1819.56,12,9,0,10,3
2949,2023-10-17,42,Female,Istanbul,Beauty,"Debit Card",Mobile,27.59,4,0.00,110.36,15,9,1,9,1
2959,2023-03-13,26,Female,Istanbul,"Home & Garden","Debit Card",Mobile,502.09,3,0.00,1506.27,10,9,1,7,4
2977,2023-10-26,28,Male,Eskisehir,Books,"Debit Card",Mobile,70.56,5,0.00,352.80,13,6,1,6,5
2993,2024-01-14,28,Female,Antalya,Sports,"Debit Card",Mobile,963.70,4,0.00,3854.80,14,6,1,23,5
2999,2023-12-06,57,Male,Istanbul,Toys,"Debit Card",Mobile,98.77,1,0.00,98.77,18,10,1,5,5
3005,2024-02-01,42,Female,Gaziantep,Toys,"Debit Card",Mobile,130.77,2,0.00,261.54,14,5,0,6,4
3007,2024-01-01,48,Female,Izmir,Fashion,"Debit Card",Mobile,111.93,2,0.00,223.86,15,11,1,4,5
3008,2023-05-31,44,Female,Ankara,Sports,"Debit Card",Mobile,560.99,2,112.24,1009.74,19,10,0,10,3
3017,2023-01-01,49,Male,Ankara,Beauty,"Debit Card",Mobile,194.32,3,53.05,529.91,12,4,0,3,4
3035,2023-09-22,49,Male,Izmir,Sports,"Debit Card",Mobile,1087.12,3,0.00,3261.36,15,8,1,3,5
3038,2023-05-29,25,Male,Eskisehir,Electronics,"Debit Card",Mobile,2401.13,1,0.00,2401.13,16,10,1,11,3
3040,2023-07-07,25,Male,Eskisehir,Food,"Debit Card",Mobile,85.30,1,0.00,85.30,13,11,1,7,4
3042,2023-10-14,25,Male,Eskisehir,Sports,"Debit Card",Mobile,118.99,1,14.05,104.94,15,11,1,3,4
3043,2024-01-06,25,Male,Eskisehir,Toys,"Debit Card",Mobile,123.89,4,0.00,495.56,18,9,1,3,5
3044,2024-02-13,25,Male,Eskisehir,Food,"Debit Card",Mobile,117.72,3,0.00,353.16,17,10,1,3,2
3050,2023-10-07,30,Female,Konya,Food,"Debit Card",Mobile,45.24,4,0.00,180.96,15,4,1,9,4
3055,2024-03-06,35,Female,Ankara,Toys,"Debit Card",Mobile,139.58,2,21.50,257.66,15,7,1,2,5
3058,2023-06-17,50,Male,Eskisehir,Sports,"Debit Card",Mobile,709.22,4,0.00,2836.88,17,9,1,15,4
3061,2023-02-24,35,Female,Istanbul,Food,"Debit Card",Mobile,19.26,3,0.00,57.78,14,6,1,7,4
3070,2023-11-06,43,Female,Kayseri,"Home & Garden","Debit Card",Mobile,224.22,5,0.00,1121.10,13,9,1,5,1
3087,2023-03-16,37,Female,Istanbul,"Home & Garden","Debit Card",Mobile,919.76,3,0.00,2759.28,18,9,1,3,3
3100,2023-11-22,53,Female,Eskisehir,Books,"Debit Card",Mobile,17.76,5,0.00,88.80,15,10,1,9,5
3107,2023-07-17,38,Female,Adana,Food,"Debit Card",Mobile,21.91,1,0.00,21.91,12,7,1,5,1
3112,2024-02-10,38,Female,Adana,Toys,"Debit Card",Mobile,146.97,2,33.77,260.17,13,10,1,8,3
3113,2024-03-09,38,Female,Adana,"Home & Garden","Debit Card",Mobile,1680.58,5,0.00,8402.90,13,9,1,3,5
3114,2023-09-29,42,Male,Adana,Toys,"Debit Card",Mobile,122.03,1,0.00,122.03,16,11,1,8,4
3116,2023-09-11,37,Female,Bursa,Food,"Debit Card",Mobile,28.57,1,4.13,24.44,14,10,1,2,5
3117,2023-11-10,37,Female,Bursa,Fashion,"Debit Card",Mobile,337.41,2,0.00,674.82,15,6,1,4,5
3119,2024-03-01,37,Female,Bursa,"Home & Garden","Debit Card",Mobile,275.69,4,79.51,1023.25,13,11,1,5,5
3123,2023-06-23,37,Female,Bursa,Electronics,"Debit Card",Mobile,1007.59,5,378.08,4659.87,12,9,1,7,4
3130,2024-02-04,47,Male,Ankara,Toys,"Debit Card",Mobile,142.79,4,0.00,571.16,14,7,1,12,2
3151,2023-08-21,28,Female,Adana,Beauty,"Debit Card",Mobile,24.46,4,0.00,97.84,18,7,1,7,5
3155,2023-12-15,28,Female,Adana,Toys,"Debit Card",Mobile,156.08,2,0.00,312.16,14,9,1,12,3
3158,2023-03-11,39,Male,Istanbul,Food,"Debit Card",Mobile,112.24,2,45.68,178.80,17,6,1,2,5
3159,2023-11-09,39,Male,Istanbul,Fashion,"Debit Card",Mobile,722.58,1,0.00,722.58,16,9,1,19,5
3170,2023-07-15,28,Male,Istanbul,Fashion,"Debit Card",Mobile,373.30,1,78.87,294.43,15,8,1,3,4
3186,2024-02-11,18,Female,Bursa,Sports,"Debit Card",Mobile,461.46,3,0.00,1384.38,13,5,1,3,2
3190,2023-09-12,18,Male,Istanbul,Sports,"Debit Card",Mobile,855.49,5,0.00,4277.45,19,11,1,9,3
3192,2024-01-23,18,Male,Istanbul,Beauty,"Debit Card",Mobile,52.42,4,0.00,209.68,8,11,1,3,4
3201,2023-06-22,22,Female,Kayseri,Sports,"Debit Card",Mobile,381.42,3,72.13,1072.13,10,9,1,8,5
3207,2023-05-12,43,Male,Adana,Toys,"Debit Card",Mobile,122.53,1,20.66,101.87,12,10,0,9,3
3227,2023-04-10,42,Female,Antalya,"Home & Garden","Debit Card",Mobile,512.05,3,0.00,1536.15,13,9,1,7,5
3244,2023-01-27,37,Female,Adana,Beauty,"Debit Card",Mobile,111.67,1,20.03,91.64,18,9,1,7,1
3272,2023-07-21,40,Female,Izmir,Food,"Debit Card",Mobile,53.04,1,0.00,53.04,14,6,1,7,4
3274,2023-10-18,41,Male,Ankara,Toys,"Debit Card",Mobile,235.92,1,0.00,235.92,17,12,1,7,4
3276,2024-01-06,40,Female,Konya,Sports,"Debit Card",Mobile,213.37,5,0.00,1066.85,19,13,0,13,2
3280,2023-05-09,50,Female,Bursa,Toys,"Debit Card",Mobile,303.36,5,87.96,1428.84,17,12,1,3,3
3285,2023-02-05,43,Female,Ankara,Food,"Debit Card",Mobile,19.06,4,0.00,76.24,17,7,0,9,5
3290,2023-05-07,33,Male,Kayseri,Fashion,"Debit Card",Mobile,271.01,2,0.00,542.02,16,8,1,1,4
3292,2023-04-08,52,Male,Bursa,Electronics,"Debit Card",Mobile,1696.19,1,0.00,1696.19,12,7,1,8,3
3299,2023-12-31,52,Male,Bursa,Electronics,"Debit Card",Mobile,4434.75,4,2333.45,15405.55,13,10,1,9,5
3314,2023-09-07,34,Male,Kayseri,Electronics,"Debit Card",Mobile,2130.27,3,0.00,6390.81,10,9,1,2,4
3322,2023-10-25,18,Female,Ankara,"Home & Garden","Debit Card",Mobile,1019.21,1,0.00,1019.21,14,10,1,5,5
3331,2023-03-09,45,Female,Istanbul,Sports,"Debit Card",Mobile,357.26,2,0.00,714.52,14,9,1,3,4
3336,2023-09-25,45,Female,Istanbul,Beauty,"Debit Card",Mobile,48.41,3,0.00,145.23,13,5,1,3,4
3338,2023-07-30,27,Male,Adana,Fashion,"Debit Card",Mobile,56.43,1,0.00,56.43,15,10,1,10,3
3345,2023-11-03,18,Female,Antalya,Fashion,"Debit Card",Mobile,126.53,2,44.36,208.70,13,11,1,4,5
3349,2023-07-10,18,Male,Ankara,Fashion,"Debit Card",Mobile,387.26,4,0.00,1549.04,13,10,1,8,4
3360,2024-02-19,44,Male,Izmir,Books,"Debit Card",Mobile,60.58,2,25.39,95.77,16,10,1,4,5
3365,2023-12-13,23,Male,Istanbul,Sports,"Debit Card",Mobile,1012.41,5,309.56,4752.49,13,7,1,8,3
3368,2023-07-15,34,Female,Eskisehir,Food,"Debit Card",Mobile,54.14,4,12.06,204.50,15,12,1,21,3
3372,2023-09-10,34,Female,Eskisehir,"Home & Garden","Debit Card",Mobile,338.55,3,0.00,1015.65,15,11,1,5,1
3373,2024-02-11,34,Female,Eskisehir,Food,"Debit Card",Mobile,53.44,5,0.00,267.20,14,9,1,14,5
3381,2023-01-20,32,Male,Istanbul,Electronics,"Debit Card",Mobile,1437.97,5,0.00,7189.85,13,10,0,5,4
3397,2023-05-29,32,Male,Kayseri,Beauty,"Debit Card",Mobile,136.48,4,0.00,545.92,15,12,1,10,3
3401,2024-01-22,32,Male,Kayseri,Beauty,"Debit Card",Mobile,98.68,5,0.00,493.40,14,12,1,13,2
3412,2023-06-04,42,Female,Kayseri,Toys,"Debit Card",Mobile,158.33,4,115.26,518.06,20,12,1,11,4
3419,2024-01-27,51,Male,Istanbul,Food,"Debit Card",Mobile,33.99,1,0.00,33.99,14,7,1,5,5
3423,2023-05-05,35,Female,Gaziantep,Food,"Debit Card",Mobile,31.43,1,4.66,26.77,14,5,1,3,5
3430,2024-01-05,43,Female,Antalya,Toys,"Debit Card",Mobile,175.51,3,102.25,424.28,11,6,1,9,1
3437,2023-01-26,42,Female,Antalya,Electronics,"Debit Card",Mobile,483.58,4,280.59,1653.73,14,6,0,2,4
3447,2023-09-02,28,Male,Gaziantep,"Home & Garden","Debit Card",Mobile,303.36,3,0.00,910.08,13,8,1,7,4
3453,2023-06-02,59,Female,Istanbul,Beauty,"Debit Card",Mobile,60.28,3,0.00,180.84,16,10,1,6,4
3459,2024-03-25,55,Male,Antalya,"Home & Garden","Debit Card",Mobile,742.73,5,644.21,3069.44,14,8,1,7,4
3463,2023-02-14,27,Female,Ankara,Beauty,"Debit Card",Mobile,57.10,5,0.00,285.50,12,8,0,10,5
3470,2023-02-11,31,Male,Bursa,Toys,"Debit Card",Mobile,239.23,3,0.00,717.69,15,12,1,5,2
3486,2023-03-14,41,Other,Gaziantep,Sports,"Debit Card",Mobile,464.36,5,169.50,2152.30,15,8,1,4,5
3492,2024-03-08,41,Other,Gaziantep,Food,"Debit Card",Mobile,184.12,1,0.00,184.12,15,11,1,2,5
3495,2023-09-03,34,Male,Istanbul,Food,"Debit Card",Mobile,18.81,2,0.00,37.62,17,9,1,6,4
3496,2023-09-08,60,Female,Izmir,Food,"Debit Card",Mobile,33.08,1,0.00,33.08,18,8,1,2,4
3501,2024-01-28,60,Female,Izmir,"Home & Garden","Debit Card",Mobile,953.65,2,0.00,1907.30,16,8,1,12,5
3502,2023-02-08,55,Female,Adana,Toys,"Debit Card",Mobile,212.12,4,92.37,756.11,20,9,0,14,2
3513,2023-06-06,35,Female,Antalya,Toys,"Debit Card",Mobile,176.36,2,31.20,321.52,13,11,1,3,3
3522,2024-01-18,22,Male,Istanbul,Books,"Debit Card",Mobile,28.54,4,7.85,106.31,12,8,1,4,3
3528,2023-12-05,31,Female,Gaziantep,Food,"Debit Card",Mobile,16.79,2,0.00,33.58,12,9,1,9,4
3533,2023-01-02,39,Male,Ankara,Toys,"Debit Card",Mobile,125.29,3,0.00,375.87,17,11,1,10,5
3549,2023-06-19,53,Female,Ankara,Sports,"Debit Card",Mobile,206.16,3,74.75,543.73,18,13,1,10,4
3561,2023-07-12,18,Female,Ankara,"Home & Garden","Debit Card",Mobile,1238.21,4,328.52,4624.32,12,11,1,6,4
3563,2023-11-30,18,Female,Ankara,Toys,"Debit Card",Mobile,277.27,1,0.00,277.27,16,7,1,7,5
3569,2023-07-29,55,Female,Istanbul,Food,"Debit Card",Mobile,32.54,1,0.00,32.54,14,5,1,2,4
3581,2023-12-25,32,Male,Ankara,Sports,"Debit Card",Mobile,778.75,3,510.34,1825.91,14,7,1,11,2
3589,2023-05-02,42,Other,Izmir,Electronics,"Debit Card",Mobile,3958.85,3,0.00,11876.55,14,9,1,3,3
3590,2023-02-05,18,Female,Izmir,Books,"Debit Card",Mobile,54.86,1,0.00,54.86,11,10,0,8,3
3616,2023-05-07,39,Female,Izmir,Food,"Debit Card",Mobile,53.58,2,22.54,84.62,17,6,1,4,4
3620,2023-03-29,40,Male,Kayseri,Books,"Debit Card",Mobile,15.23,1,1.01,14.22,14,9,1,4,5
3621,2023-05-21,40,Male,Kayseri,Food,"Debit Card",Mobile,103.32,1,13.97,89.35,14,12,1,4,4
3631,2023-06-11,26,Male,Kayseri,Electronics,"Debit Card",Mobile,1225.50,2,0.00,2451.00,13,8,1,12,3
3633,2024-01-10,26,Male,Kayseri,Food,"Debit Card",Mobile,218.98,4,122.43,753.49,19,10,1,5,3
3667,2023-03-19,30,Male,Adana,Food,"Debit Card",Mobile,70.90,4,0.00,283.60,12,8,1,6,5
3669,2023-06-23,21,Female,Bursa,Food,"Debit Card",Mobile,23.94,3,5.16,66.66,13,9,1,10,2
3671,2023-04-11,19,Female,Izmir,Sports,"Debit Card",Mobile,170.74,4,0.00,682.96,14,13,1,7,5
3673,2023-10-19,19,Female,Izmir,Toys,"Debit Card",Mobile,132.50,1,0.00,132.50,18,5,1,3,5
3678,2024-02-16,48,Male,Ankara,Sports,"Debit Card",Mobile,282.56,1,0.00,282.56,20,6,1,7,4
3682,2023-01-01,39,Male,Istanbul,Books,"Debit Card",Mobile,89.89,2,0.00,179.78,17,11,1,2,4
3692,2024-02-27,35,Male,Eskisehir,Electronics,"Debit Card",Mobile,356.00,5,0.00,1780.00,13,7,1,9,4
3694,2024-03-21,35,Male,Eskisehir,Fashion,"Debit Card",Mobile,562.10,5,153.05,2657.45,14,8,1,5,4
3699,2023-11-02,46,Male,Antalya,"Home & Garden","Debit Card",Mobile,298.39,3,0.00,895.17,15,9,1,5,4
3708,2023-04-28,53,Female,Istanbul,Beauty,"Debit Card",Mobile,84.49,1,0.00,84.49,17,5,1,8,5
3716,2023-08-15,30,Male,Istanbul,Books,"Debit Card",Mobile,32.80,3,17.43,80.97,16,7,1,10,4
3718,2024-02-24,30,Male,Istanbul,Electronics,"Debit Card",Mobile,4189.14,2,0.00,8378.28,21,13,1,9,4
3724,2024-03-04,39,Male,Eskisehir,Books,"Debit Card",Mobile,28.21,1,0.00,28.21,13,9,1,2,5
3726,2023-06-15,40,Female,Izmir,"Home & Garden","Debit Card",Mobile,111.17,3,32.17,301.34,16,11,1,6,4
3736,2023-04-07,47,Male,Istanbul,Beauty,"Debit Card",Mobile,238.98,1,0.00,238.98,19,9,1,7,3
3739,2023-11-25,47,Male,Istanbul,Electronics,"Debit Card",Mobile,1000.48,5,839.01,4163.39,16,3,1,2,5
3758,2023-09-09,43,Female,Ankara,Beauty,"Debit Card",Mobile,72.56,1,7.14,65.42,16,12,1,6,4
3761,2023-03-13,35,Female,Antalya,Beauty,"Debit Card",Mobile,137.76,5,49.08,639.72,15,6,1,9,3
3766,2023-07-22,43,Male,Eskisehir,Fashion,"Debit Card",Mobile,321.02,5,0.00,1605.10,12,7,1,7,3
3771,2023-01-03,35,Male,Konya,Fashion,"Debit Card",Mobile,203.37,4,0.00,813.48,13,9,0,7,4
3774,2023-07-02,35,Male,Konya,"Home & Garden","Debit Card",Mobile,462.72,3,0.00,1388.16,13,7,1,7,4
